"file_id","input_path","output_path","review_type","field","original_value","candidate","confidence","status","reason","evidence","score","legacy_rejection","ambiguity","density_gap","center_density","center_edge_ratio","threshold_vote_ratio","multiscale_stability"
"MX-M3658N_20260803_172528_015.png","inputs\MX-M3658N_20260803_172528_015.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_015.png","WEAK_MARK_REVIEW","q4","","D","0.364","LEGACY","score_disabled","","0.00","max_mean","0.000","0.083","0.093","1.929","1.000","1.000"
"MX-M3658N_20260803_172528_015.png","inputs\MX-M3658N_20260803_172528_015.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_015.png","SINGLE_CHOICE_CONFLICT_REVIEW","q6","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_015.png","inputs\MX-M3658N_20260803_172528_015.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_015.png","SINGLE_CHOICE_CONFLICT_REVIEW","q7","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_015.png","inputs\MX-M3658N_20260803_172528_015.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_015.png","WEAK_MARK_REVIEW","q8","","A","0.420","LEGACY","score_disabled","","0.00","max_mean","0.000","0.143","0.080","0.377","1.000","1.000"
"MX-M3658N_20260803_172528_016.png","inputs\MX-M3658N_20260803_172528_016.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_016.png","WEAK_MARK_REVIEW","q1","","C","0.295","LEGACY","score_disabled","","0.00","max_mean","0.000","0.000","0.247","1.582","1.000","0.750"
"MX-M3658N_20260803_172528_016.png","inputs\MX-M3658N_20260803_172528_016.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_016.png","WEAK_MARK_REVIEW","q2","","D","0.328","LEGACY","score_disabled","","0.00","max_mean","0.000","-0.087","0.233","0.819","1.000","1.000"
"MX-M3658N_20260803_172528_016.png","inputs\MX-M3658N_20260803_172528_016.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_016.png","WEAK_MARK_REVIEW","q4","","B","0.406","LEGACY","score_disabled","","0.00","max_mean","0.000","0.111","0.133","1.012","1.000","1.000"
"MX-M3658N_20260803_172528_016.png","inputs\MX-M3658N_20260803_172528_016.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_016.png","SINGLE_CHOICE_CONFLICT_REVIEW","q5","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_016.png","inputs\MX-M3658N_20260803_172528_016.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_016.png","WEAK_MARK_REVIEW","q6","","B","0.387","LEGACY","score_disabled","","0.00","max_mean","0.000","0.067","0.320","2.588","1.000","0.750"
"MX-M3658N_20260803_172528_016.png","inputs\MX-M3658N_20260803_172528_016.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_016.png","WEAK_MARK_REVIEW","q7","","A","0.000","LEGACY","score_disabled","","0.00","max_mean","0.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_016.png","inputs\MX-M3658N_20260803_172528_016.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_016.png","WEAK_MARK_REVIEW","q8","","A","0.286","LEGACY","score_disabled","","0.00","max_mean","0.000","-0.048","0.107","0.592","1.000","1.000"
"MX-M3658N_20260803_172528_017.png","inputs\MX-M3658N_20260803_172528_017.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_017.png","ID_REVIEW","id1","","5","0.918","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","4.59","","0.082","0.150","0.500","1.564","0.000","0.000"
"MX-M3658N_20260803_172528_017.png","inputs\MX-M3658N_20260803_172528_017.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_017.png","ID_REVIEW","id3","","2","0.812","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","4.06","adaptive_max_mean","0.188","0.273","0.451","1.271","0.000","0.000"
"MX-M3658N_20260803_172528_017.png","inputs\MX-M3658N_20260803_172528_017.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_017.png","ID_REVIEW","id4","","6","0.260","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","1.30","adaptive_max_mean","0.740","0.000","0.243","1.458","0.000","0.000"
"MX-M3658N_20260803_172528_017.png","inputs\MX-M3658N_20260803_172528_017.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_017.png","SINGLE_CHOICE_CONFLICT_REVIEW","q1","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_017.png","inputs\MX-M3658N_20260803_172528_017.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_017.png","SINGLE_CHOICE_CONFLICT_REVIEW","q2","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_017.png","inputs\MX-M3658N_20260803_172528_017.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_017.png","SINGLE_CHOICE_CONFLICT_REVIEW","q3","ABC","A","0.450","REVIEW","single_choice_conflict","gap,delta_from_blank","2.25","","0.550","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_017.png","inputs\MX-M3658N_20260803_172528_017.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_017.png","WEAK_MARK_REVIEW","q4","","B","0.319","LEGACY","score_disabled","","0.00","max_mean","0.000","0.052","0.053","1.167","1.000","1.000"
"MX-M3658N_20260803_172528_017.png","inputs\MX-M3658N_20260803_172528_017.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_017.png","WEAK_MARK_REVIEW","q5","","A","0.000","LEGACY","score_disabled","","0.00","max_mean","0.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_017.png","inputs\MX-M3658N_20260803_172528_017.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_017.png","SINGLE_CHOICE_CONFLICT_REVIEW","q6","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_017.png","inputs\MX-M3658N_20260803_172528_017.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_017.png","SINGLE_CHOICE_CONFLICT_REVIEW","q7","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_017.png","inputs\MX-M3658N_20260803_172528_017.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_017.png","SINGLE_CHOICE_CONFLICT_REVIEW","q8","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_018.png","inputs\MX-M3658N_20260803_172528_018.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_018.png","SINGLE_CHOICE_CONFLICT_REVIEW","q1","AB","A","0.450","REVIEW","single_choice_conflict","gap,delta_from_blank","2.25","","0.550","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_018.png","inputs\MX-M3658N_20260803_172528_018.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_018.png","SINGLE_CHOICE_CONFLICT_REVIEW","q2","CD","D","1.000","REVIEW","single_choice_conflict","gap,delta_from_blank","5.00","","0.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_018.png","inputs\MX-M3658N_20260803_172528_018.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_018.png","SINGLE_CHOICE_CONFLICT_REVIEW","q3","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_018.png","inputs\MX-M3658N_20260803_172528_018.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_018.png","SINGLE_CHOICE_CONFLICT_REVIEW","q4","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_018.png","inputs\MX-M3658N_20260803_172528_018.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_018.png","SINGLE_CHOICE_CONFLICT_REVIEW","q5","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_018.png","inputs\MX-M3658N_20260803_172528_018.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_018.png","SINGLE_CHOICE_CONFLICT_REVIEW","q6","AB","A","0.450","REVIEW","single_choice_conflict","gap,delta_from_blank","2.25","","0.550","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_018.png","inputs\MX-M3658N_20260803_172528_018.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_018.png","SINGLE_CHOICE_CONFLICT_REVIEW","q7","CD","D","1.000","REVIEW","single_choice_conflict","gap,delta_from_blank","5.00","","0.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_018.png","inputs\MX-M3658N_20260803_172528_018.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_018.png","SINGLE_CHOICE_CONFLICT_REVIEW","q8","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_019.png","inputs\MX-M3658N_20260803_172528_019.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_019.png","SINGLE_CHOICE_CONFLICT_REVIEW","q1","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_019.png","inputs\MX-M3658N_20260803_172528_019.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_019.png","SINGLE_CHOICE_CONFLICT_REVIEW","q2","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_019.png","inputs\MX-M3658N_20260803_172528_019.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_019.png","SINGLE_CHOICE_CONFLICT_REVIEW","q3","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_019.png","inputs\MX-M3658N_20260803_172528_019.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_019.png","SINGLE_CHOICE_CONFLICT_REVIEW","q4","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_019.png","inputs\MX-M3658N_20260803_172528_019.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_019.png","SINGLE_CHOICE_CONFLICT_REVIEW","q5","ABCD","B","0.016","REVIEW","single_choice_conflict","gap,delta_from_blank","0.08","","0.984","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_019.png","inputs\MX-M3658N_20260803_172528_019.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_019.png","SINGLE_CHOICE_CONFLICT_REVIEW","q6","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_019.png","inputs\MX-M3658N_20260803_172528_019.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_019.png","SINGLE_CHOICE_CONFLICT_REVIEW","q7","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_019.png","inputs\MX-M3658N_20260803_172528_019.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_019.png","SINGLE_CHOICE_CONFLICT_REVIEW","q8","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_020.png","inputs\MX-M3658N_20260803_172528_020.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_020.png","ID_REVIEW","id1","","3","0.460","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","2.30","max_mean_without_adaptive_support","0.540","0.000","0.312","0.887","0.000","0.000"
"MX-M3658N_20260803_172528_020.png","inputs\MX-M3658N_20260803_172528_020.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_020.png","ID_REVIEW","id2","","2","0.598","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","2.99","","0.402","0.054","0.389","1.167","0.000","0.000"
"MX-M3658N_20260803_172528_020.png","inputs\MX-M3658N_20260803_172528_020.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_020.png","ID_REVIEW","id3","","2","0.498","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","2.49","max_mean_without_adaptive_support","0.502","0.008","0.382","1.155","0.000","0.000"
"MX-M3658N_20260803_172528_020.png","inputs\MX-M3658N_20260803_172528_020.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_020.png","ID_REVIEW","id6","","3","0.480","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","2.40","max_mean_without_adaptive_support","0.520","0.000","0.312","0.841","0.000","0.000"
"MX-M3658N_20260803_172528_020.png","inputs\MX-M3658N_20260803_172528_020.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_020.png","WEAK_MARK_REVIEW","q1","","B","0.000","LEGACY","score_disabled","","0.00","max_mean","0.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_020.png","inputs\MX-M3658N_20260803_172528_020.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_020.png","WEAK_MARK_REVIEW","q2","","D","0.000","LEGACY","score_disabled","","0.00","max_mean","0.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_020.png","inputs\MX-M3658N_20260803_172528_020.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_020.png","WEAK_MARK_REVIEW","q3","","C","0.495","LEGACY","score_disabled","","0.00","max_mean","0.000","0.179","0.200","1.078","1.000","1.000"
"MX-M3658N_20260803_172528_020.png","inputs\MX-M3658N_20260803_172528_020.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_020.png","WEAK_MARK_REVIEW","q4","","D","0.444","LEGACY","score_disabled","","0.00","max_mean","0.000","0.127","0.200","2.657","1.000","1.000"
"MX-M3658N_20260803_172528_020.png","inputs\MX-M3658N_20260803_172528_020.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_020.png","SINGLE_CHOICE_CONFLICT_REVIEW","q5","CD","D","0.768","REVIEW","single_choice_conflict","gap,delta_from_blank","3.84","","0.232","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_020.png","inputs\MX-M3658N_20260803_172528_020.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_020.png","WEAK_MARK_REVIEW","q6","","A","0.000","LEGACY","score_disabled","","0.00","max_mean","0.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_020.png","inputs\MX-M3658N_20260803_172528_020.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_020.png","WEAK_MARK_REVIEW","q7","","A","0.000","LEGACY","score_disabled","","0.00","max_mean","0.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_020.png","inputs\MX-M3658N_20260803_172528_020.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_020.png","WEAK_MARK_REVIEW","q8","","D","0.471","LEGACY","score_disabled","","0.00","max_mean","0.000","0.159","0.187","2.240","1.000","1.000"
